pcp,insure,smoke,obese,healthfood,male,lt55,white,edu,unemploy,hhinc,commute,compressor,logMortRate
2008,12.50897896,15,23.4,10.89956588,49.62,76.26,93.04,32.78,4.06,52562,15,0,-0.673344553
769,14.65384615,17.3,38.2,14.57999173,49.67,60.51,95.4,16.52,2.36,46988,23,0,-0.562118918
825,10.47040971,20.8,26.7,4.579939286,50.2,66.24,97.18,13.98,4.09,49241,20,0,-0.673344553
1082,9.961111371,18.6,28.3,5.814671671,50.3,70.05,96.77,24.45,4.42,65560,27,0,-0.616186139
1531,14.40763778,12.2,30.6,13.3700007,50.62,65.12,98.9,16.5,2.52,49507,19,0,-0.776528789
522,17.20226843,11.1,26.6,10.72737886,48.47,65.04,98.17,19.05,0.99,48450,11,0,-0.562118918
917,18.01324503,14.8,29.6,13.24903054,47.57,64.19,90.9,20.43,3.97,46817,14,0,-0.653926467
971,10.89996415,17.9,27.8,4.845407957,49.99,70.67,96.11,23.85,2.63,54094,13,1,-0.634878272
693,14.19330289,13.8,33.4,14.52513021,50.77,66.24,96.81,17.54,3.69,50682,21,0,-0.579818495
903,21.15046195,16.8,29.5,6.39469462,51.08,75.33,90.92,14.06,7.6,52086,18,0,-0.46203546
877,15.66749931,13.9,29.9,9.547939746,49.94,65.76,94.98,18.13,2.65,49872,16,0,-0.653926467
1645,15.33878505,13,30.7,18.19368531,49.65,65.02,97.51,20.31,2.14,44336,17,0,-0.673344553
4376,19.60407984,20.5,31,6.077744907,48.86,77.1,69.91,11.95,7.23,48508,16,0,-0.446287103
800,17.46495327,17.7,28,8.851651929,48.57,70.27,89.77,39.08,3.05,41267,14,0,-0.616186139
1522,20.0233055,18.3,27.5,14.70426706,50.41,73.63,86.49,15.14,5.78,48104,16,1,-0.510825624
236,15.74440053,21.1,29.2,7.40945923,50.28,63.46,97.28,18.49,3.02,50764,25,1,-0.653926467
1221,15.27377522,18.1,34.2,12.87047413,49.42,66.48,95.32,16.63,5.17,49634,21,0,-0.597837001
2119,14.52086606,20.4,29.1,8.333273297,49.07,69.24,95.68,18.58,6.77,47991,18,0,-0.494296322
9743,13.70594953,19.3,24.4,3.544132732,49.19,77.73,79.13,36.62,6.47,53444,19,0,-0.579818495
382,17.14476318,12.4,33.5,10.95551224,50.92,59.92,98.73,21.77,4.16,47636,13,0,-0.527632742
537,13.22164365,13.4,31.7,8.142807289,48.74,62.39,96.91,19.67,2.3,52063,16,0,-0.616186139
287,15.04754031,17.9,36.9,19.13423237,50.11,59.54,98.26,17.76,3.94,45707,18,0,-0.673344553
407,14.98783455,12.4,32.6,37.98855678,50.79,64.67,98.31,16.89,2.99,48713,19,0,-0.733969175
792,15.34195934,16.8,27,19.72314733,48.49,61.31,97.56,18.14,4.33,40765,14,0,-0.597837001
1699,11.2754898,21.4,29.7,6.257765603,49.27,65.93,96.79,20.45,4.31,49021,20,1,-0.579818495
322,16.64402174,23.1,33.8,43.94587796,50.49,56.43,96.75,21.97,3.72,41410,20,0,-0.653926467
290,20.81043956,11.1,27.5,1.360839809,49.59,57.63,98.67,12.77,4.91,41776,11,0,-0.653926467
373,17.25388601,10.1,33.2,23.6498409,50,62.56,98.44,15.15,2.82,43226,21,0,-0.755022584
3376,17.35222816,16.8,27.1,5.196218119,50.08,74.73,92.82,17.75,6.44,49178,16,1,-0.544727175
930,10.25538174,15.4,28.7,0.944860876,49.96,68.23,97.45,24.81,2.75,58382,17,0,-0.653926467
285,14.94825604,16.9,30.2,1.882464144,53.09,57.71,97.52,14.48,2.94,46859,20,0,-0.616186139
155,21.98675497,11.3,34.9,32.58536582,53.97,59.73,99.13,18.96,2.04,48750,20,0,-0.820980552
448,16.84162483,20.9,28.6,36.13591738,51.14,60.86,97.88,15.28,4.05,35938,18,0,-0.616186139
1140,14.85353106,13.1,33.7,8.131693942,49.01,64.61,96.11,20.15,1.38,45782,14,0,-0.693147181
843,13.43633874,13.1,31.8,5.872434015,50.78,66.46,98.16,18.73,5.12,48750,24,0,-0.673344553
642,13.23076923,16.7,33.2,5.45142576,48.73,62.1,97.68,13.17,6.19,44449,19,0,-0.562118918
474,14.94967436,18.8,32.9,6.273944629,57.72,69.87,87.27,13.17,3.88,44057,23,0,-0.597837001
445,10.98633726,17.2,25.9,2.931987169,49.16,67.95,98.31,24.87,4.84,55670,20,1,-0.616186139
1157,15.66791511,18.8,26.2,6.647166401,49.72,61.87,96.75,22.01,3.47,42326,15,0,-0.597837001
454,16.30472251,25.1,26.4,2.412009122,50.16,61.33,95.88,15.89,6.07,42219,16,1,-0.446287103
1304,18.1679622,13.6,33.6,28.81933529,48.65,61.78,88.02,18.86,4.3,43709,17,0,-0.579818495
5940,11.95920449,18.3,20.1,3.169012472,50.09,77.19,87.86,36.2,5.97,51916,19,0,-0.653926467
3397,11.6227194,16.2,27.1,7.425655076,49.43,69.68,94.81,19.9,4.68,49250,14,1,-0.562118918
2461,14.74317128,17.6,24.1,8.941759235,49.2,72.38,92.62,21.34,3.69,47622,14,0,-0.562118918
625,13.38493791,17.5,28.6,12.52763532,49.69,66.65,96.28,16.02,5.14,49637,19,0,-0.673344553
519,15.43824701,19.5,28.2,19.87655742,50.98,66.78,96.6,16.96,5.07,45000,19,0,-0.527632742
355,15.63233814,13.3,28.8,28.14155345,50.18,64.34,99.4,14.42,3.48,46220,22,0,-0.579818495
860,12.63518385,17.4,30.8,3.867965824,48.23,68.23,96.29,27.1,8.75,47875,18,0,-0.693147181
559,14.48698316,13.4,31.5,16.46862873,49.83,58.64,98.13,16.1,3.15,42404,19,0,-0.673344553
1627,11.84603299,17.3,29.8,3.632691312,49.42,67.19,96.4,22.03,5.18,51316,22,1,-0.634878272
352,15.06442022,8.8,32.2,6.18852551,50.22,58.89,99.06,14.53,6.3,38462,19,0,-0.653926467
408,14.0651801,16.1,26.3,22.53992494,50.92,64.27,98.71,20.66,1.58,56333,17,0,-0.597837001
599,10.65809276,13.3,27.8,5.044428982,49.72,67.43,97.58,23.78,1.39,51396,14,1,-0.653926467
732,13.75706699,13.3,33.8,25.00568724,50.83,68.91,98.08,20.41,4.7,52178,18,0,-0.634878272
2664,14.49652142,14.8,23.9,4.320439344,50.32,72.2,95.47,20.65,5.01,55391,15,0,-0.579818495
649,12.2645951,17.7,31.9,25.85041731,49.31,63.53,96.63,19.47,2.95,54375,20,0,-0.673344553
1505,12.89315449,17.5,25.7,15.28512295,49.66,67.71,96.95,19.6,5.72,43627,11,0,-0.634878272
1085,15.80103562,18.3,34.6,7.451557883,48.71,62.06,93.63,21.67,5.7,40765,17,0,-0.562118918
216,22.86476868,11.5,33.1,10.71269953,48.12,58.64,96.17,20.11,2.19,48854,16,0,-0.634878272
915,15.74733879,13.8,29.8,7.289409218,51.36,73.66,92.74,14.31,5.29,46814,20,0,-0.527632742
4019,9.243320721,16.7,21.2,5.676100232,49.91,80.42,88.83,36.65,5.14,70121,20,0,-0.634878272
1201,10.38421599,19,27,3.36182242,50.59,70.08,97.37,24.51,3.61,60487,26,0,-0.616186139
4646,15.40880503,17.6,26.5,9.922162792,48.3,69.74,92.88,21.18,5.91,46443,15,0,-0.527632742
1513,9.32418895,14.3,25.1,4.013214818,51.05,71.54,96.82,26.76,4.26,59503,21,0,-0.597837001
1084,18.12064408,12,35.5,16.20244505,48.35,60.74,85.9,24.14,2.19,40489,16,0,-0.634878272
411,16.2173727,17.5,33,15.19885495,49.29,58.95,98.33,14.54,3.52,46301,24,0,-0.653926467
268,16.94094869,14.4,30.6,24.47831064,52.38,58.72,96.79,25.08,1.6,40625,19,0,-0.867500568
493,12.20675186,22.5,30.8,24.28544286,50.74,71.47,97.56,19.42,2.64,53532,18,0,-0.693147181
495,12.5658588,12.2,31,8.814482943,50.04,58.87,97.07,17.82,1.45,45213,14,0,-0.673344553
1361,19.01750973,34.4,33.6,6.766687668,49.71,77.75,41,15.62,15.3,40494,17,0,-0.274436846
615,14.88095238,8.8,31.1,9.402277561,49.5,60.87,97.66,17.39,1.23,42708,13,0,-0.713349888
1239,8.935642102,17.3,23,0.616117635,49.68,70.82,97.48,29.81,1.82,68207,21,0,-0.616186139
1197,13.33907057,12.8,27.4,2.078914157,50.58,75.91,95.35,36.35,4.47,53808,16,0,-0.820980552
483,14.66714133,11.8,33.9,41.5525195,48.33,62.28,96.65,18.48,4.71,41107,19,0,-0.616186139
1493,11.67738275,18.1,26.5,6.64262685,48.9,67.71,94.93,24.06,2.41,50922,13,0,-0.653926467
2796,14.61128432,18.1,21,4.098503862,48.72,65.44,96.35,29.24,5.99,60782,27,0,-0.653926467
2308,17.15973169,17.8,20.5,0.176909726,49.95,59.44,97.4,32.21,6.31,52393,26,0,-0.653926467
3376,13.49603297,17.2,20.1,3.100641833,48.67,69.38,95.71,30.84,7.87,56139,22,0,-0.713349888
2713,16.66470704,21.5,28.3,3.704809568,51.31,62.17,96.51,17.77,7.45,42407,21,0,-0.616186139
3830,15.4001345,16.8,19.2,3.593543476,49.25,68.32,93.23,37.54,5.35,55045,21,0,-0.673344553
9993,11.56861215,16,22.6,3.439160371,49.53,73.98,90.81,35.49,6.73,70906,27,1,-0.634878272
4451,12.00965002,15.3,21,5.169265416,49.17,70.49,95.09,33.69,6.01,65226,26,0,-0.673344553
6730,10.44887889,15.8,20.5,5.316731414,49.42,71.25,95.43,37.98,6.18,79368,30,0,-0.673344553
4089,14.17378988,18.5,22.6,5.409876359,48.87,74.92,93.41,33.2,6.85,59580,26,0,-0.634878272
2303,14.47617457,19.7,26.6,4.584594201,48.98,66.34,96.31,27.4,6.68,56851,25,0,-0.616186139
5259,17.1518788,20.1,24.9,10.58433813,48.45,71.85,67.15,24.36,12.82,54392,24,0,-0.544727175
4612,13.47661235,14,23.5,1.064077643,48.33,71.34,71.18,46.14,7.33,83686,31,1,-0.510825624
3835,10.59198613,14.8,23.9,4.324556858,49.16,72.33,73.3,35.34,8.76,79612,29,0,-0.616186139
4117,13.9956428,19.2,27.8,4.957837378,48.3,73.97,63.29,29.66,11.37,61842,28,0,-0.494296322
3529,15.3052822,20.7,24.3,9.043284416,48.77,61.09,90.87,29.22,10.22,57394,22,0,-0.478035801
2574,18.27726809,24.1,30,9.230988341,51.54,75.41,61.55,13.78,13.33,50603,24,0,-0.400477567
6964,19.02789983,14.8,27.7,0.974776101,48,76.69,42.42,32.34,13.7,54499,33,0,-0.527632742
3474,10.77268961,19.2,24.8,8.002482844,48.58,73.97,82.41,28.69,9.86,76213,29,0,-0.544727175
6688,22.43963277,16.3,26.6,0.043603931,49.62,79.33,55.19,36.79,10.3,58973,34,0,-0.510825624
3493,7.289451046,12.8,18.9,2.142683121,49.91,70.11,91.22,48.26,6.97,106519,33,1,-0.673344553
3352,14.03504724,13.3,24.1,3.124379044,48.96,74.61,62.37,39.79,10.35,74118,27,1,-0.510825624
4470,15.4211711,12.3,26.6,3.60804942,49.15,75.29,61.61,40.68,8.42,80118,33,1,-0.562118918
3937,12.24358039,15.8,22,4.340821805,48.64,71.51,82.93,42.02,8.53,85605,33,0,-0.544727175
4691,9.38621559,12.5,20.5,3.228959195,48.98,72.17,81.86,50.56,7.03,99142,30,1,-0.562118918
3800,12.66684899,17.3,25.8,10.27057171,48.01,66.01,91.87,26.33,9.96,61839,31,0,-0.579818495
3702,20.6419518,16.7,27.3,1.63061331,48.63,75.84,65.82,26.23,9.8,59513,27,0,-0.46203546
1623,13.04018332,24.6,29.7,2.622724099,48.6,69.99,80.49,20.43,12.35,60768,26,0,-0.446287103
3725,9.846119815,9.3,22.2,2.991795035,48.75,73.86,69.11,52.04,6.54,100903,32,1,-0.562118918
3390,10.41924752,18.4,23.5,4.019522462,49.63,71.68,93.44,33.1,9.4,87397,38,1,-0.579818495
3462,17.73047821,14.9,26,1.287552641,48.65,75.4,58.1,32.27,10.72,69396,30,1,-0.478035801
3306,11.59804254,18.6,26.1,5.147106114,48.68,71.38,89.58,29.49,9.48,70934,35,0,-0.562118918
8375,20.69100692,17.5,17,6.161397121,49.01,74.45,71.74,32.31,8.66,48390,22,0,-0.478035801
193,28.45283019,21.3,24.8,44.68493368,53.57,45.07,93.26,20.66,13.3,39342,17,0,-0.755022584
2115,26.07961049,21.9,26.7,13.17713875,49.47,73.91,79.67,18.42,7.41,40541,18,1,-0.371063681
1030,25.67981354,18.6,26.4,19.01682667,50.46,73.68,44.9,11.66,15.81,36279,22,1,-0.430782916
531,21.06669211,21.1,24.3,21.26511804,50.93,61.97,83.61,20.57,7.47,35189,14,0,-0.494296322
1348,21.7035388,22.6,27.2,15.14855494,51.4,78.95,72.34,20.43,8.85,40318,15,0,-0.562118918
120,26.19851452,19.8,29.8,49.15503183,45.2,58.61,79.82,11.6,7.98,37961,13,0,-0.46203546
4005,25.99129103,15.8,19,20.92493112,49.14,75.95,89.24,27.44,12.18,38426,20,1,-0.328504067
1770,17.92824351,20.9,27.7,13.06065495,50.63,73.17,88.25,16.81,7.23,51303,18,1,-0.385662481
888,20.48685146,18,22.2,15.17857601,49.77,61.06,86.49,25.59,9.25,38923,20,0,-0.446287103
125,20.73244552,32.8,25.3,21.71189957,59.36,69.67,83.52,12.81,2.55,27957,18,0,-0.314710745
1705,23.89179601,21.2,33.1,6.717282578,51.17,79.03,88.51,12.58,6.25,55248,18,1,-0.287682072
634,27.00057205,22.1,21.9,15.76157047,49.9,57.47,85.48,26.14,8.44,41710,22,1,-0.634878272
697,4.720945502,9.5,15.4,2.883003829,50.71,68.59,87.78,64.01,3.66,105989,16,0,-0.798507696
530,28.04459691,18.8,23.7,17.88701125,49.5,67.8,89.85,13.9,14.58,28489,20,1,-0.328504067
2808,31.82427002,14.4,25.2,33.38128055,48.72,79.5,16.66,11.38,13.91,29812,23,1,-0.430782916
181,23.48975888,17.1,24.8,15.14627819,50.36,64.06,66.5,8.01,3.81,24425,25,0,-0.446287103
1556,24.9564056,24,22.5,19.83130975,51.12,72.76,77.13,17.23,13.29,40614,20,0,-0.415515444
428,22.12227688,27.5,29.7,12.62897108,48.22,62.26,93.05,13.82,3.78,29042,14,0,-0.430782916
1289,24.08799534,21.7,23.1,22.54861075,49.18,70.68,66.42,15.55,13.36,38635,25,0,-0.342490309
564,25.12312383,22.6,28.3,10.11820796,50.73,78,74.08,22.8,9.5,36567,15,1,-0.494296322
3578,18.65771467,15.5,19.8,13.57194182,48.98,73.05,71.55,28.64,9.18,57092,29,0,-0.579818495
4436,27.22807266,22.7,23.8,13.56047203,49.58,76.33,52.96,15.2,8.96,48824,24,1,-0.46203546
724,21.33024626,24,19.8,15.73061553,49.23,68.51,61.72,19.85,5.69,28292,21,0,-0.342490309
4195,24.66187747,16.3,12.3,10.48133888,48.73,65.88,83.39,39.88,8.98,52958,22,0,-0.544727175
383,23.05250305,24.5,25.9,20.64515369,48.61,48.87,91.53,18.91,6.38,28855,14,0,-0.415515444
456,24.9083005,16.9,22.1,17.46934455,52.36,70.68,78.78,19.21,7.63,33570,18,0,-0.356674944
1058,25.47716302,16.4,14.6,21.06841067,48.91,62.53,65.58,28.89,13.94,35823,21,0,-0.478035801
434,26.31027254,33,25.3,10.51873641,51.42,68.02,87.01,16.16,14.81,34720,31,1,-0.46203546
153,23.47591782,8.4,27.9,13.54852624,56.13,69.24,77.72,19.03,4.13,36176,14,0,-0.446287103
2380,21.85174387,22.5,24.1,18.74746357,50.33,72.81,69.11,16.47,12.95,42012,30,1,-0.430782916
788,21.76553467,23.5,26.2,7.031349455,50.24,70.37,82.16,14.43,12.92,46195,19,0,-0.616186139
9577,23.95370188,21,23.7,2.027998315,50.19,76.29,64.93,22.23,12.08,52070,24,1,-0.510825624
1471,19.54657198,17.8,16.7,12.07741345,50.31,60.29,89.5,25.61,9.54,58940,24,0,-0.776528789
1150,21.92777578,24.3,21.1,5.5610834,52.23,79.61,87.93,17.51,5.28,72280,30,1,-0.494296322
462,23.96515632,21.6,21.5,8.828014539,52.73,76.74,87.73,12.36,10.02,62632,31,1,-0.494296322
160,20.17612525,17.2,23.6,4.268998486,52.51,72.62,89.78,9.83,12.37,76558,29,0,-0.579818495
159,25.40263543,14.5,22.7,34.59908229,54.77,70.15,91.82,15.08,14.59,40550,27,0,-0.616186139
1513,22.91374965,24.9,25.9,12.42282619,50.5,67.42,87.66,15.93,15.62,47143,32,0,-0.579818495
168,22.98591549,26.7,30.5,15.71487167,51.76,62.98,66.78,10.78,16.25,38664,12,0,-0.478035801
1200,22.74246466,26.3,29.2,19.4021456,50.43,57.38,87.61,13.39,15.33,41757,26,0,-0.527632742
162,27.20712052,26.3,22.4,3.486797244,63.95,73.63,81.41,11.83,11.5,48165,21,0,-0.733969175
161,22.01480528,22.2,24.6,1.167147781,47.33,52.19,94.89,20.73,13.01,64835,25,0,-0.967584026
9555,24.42980095,18.3,16.1,5.227034782,50.33,73.58,81.48,27.89,10.62,52910,21,0,-0.653926467
300,19.50724245,20,26.1,14.26253724,56.38,71.22,87.02,15.51,10.61,55337,18,0,-0.510825624
1536,23.55580482,21.4,18.7,3.004404427,51.38,68.14,83.33,20.36,14.5,50108,17,0,-0.527632742
956,9.315401935,17.4,22.6,4.955115245,48.35,72.3,77.43,38.71,6.77,59940,20,0,-0.653926467
208,10.99889282,21.4,25.8,2.86158357,50.59,70.58,95.72,19.08,9.74,42726,21,1,-0.597837001
1837,16.48093047,18.4,28.9,0.061122778,47.01,79.07,21.51,18.31,14.97,34284,43,0,-0.494296322
693,11.77499511,19.5,24.1,4.763600898,49.06,69.86,87.47,26.21,8.58,46368,19,0,-0.673344553
310,13.22902066,23.1,28.3,1.967905457,49.58,69.56,92.57,17.98,8.89,43503,22,1,-0.653926467
214,11.57810514,27.8,23.2,1.776917967,51.14,69.82,92.38,20.23,8.25,51792,22,0,-0.693147181
607,10.26384783,23.6,25.7,4.146412811,49.46,68.68,93.11,21.07,8.46,42720,18,1,-0.597837001
304,9.534189184,23.4,25.7,6.026784232,49.78,70.22,88.7,22.92,6.14,49685,19,0,-0.634878272
238,12.27637559,22.6,23.2,0.505124208,49.77,67.62,96.41,17.23,8.6,44427,23,0,-0.597837001
313,10.81823431,16.1,24.8,7.844013325,51.41,72.77,91.88,22.42,7.27,50985,21,0,-0.616186139
294,11.8710092,13.6,23.9,4.639234152,50.37,64.4,90.46,28.47,7.87,58625,26,0,-0.673344553
164,10.13661961,21.2,26.1,2.525693893,48.55,73.61,93.87,22.67,7.04,48404,21,0,-0.616186139
223,12.69175981,16,31.2,0.917978217,50.24,63.56,94.98,20.48,10.1,44183,23,1,-0.673344553
849,10.52721457,13.8,21.5,5.859435387,49.74,72.25,79.05,33.44,9.26,72471,31,1,-0.616186139
2795,9.730031726,16.2,24.7,5.88816534,48.33,70.54,79.12,31.18,7.94,51050,21,1,-0.616186139
189,11.96106633,14,21.7,1.995570436,52.17,65.02,93.3,23.77,8.64,50322,21,0,-0.653926467
184,14.11237345,18.7,26.2,6.691460623,55.02,72.69,83.32,17.74,8.79,47110,20,0,-0.597837001
195,11.42024668,18.1,23.1,3.198145536,49.84,69.02,95.3,15.74,10.02,45722,23,0,-0.653926467
209,11.7307536,18.4,25.8,1.575083719,50.04,69.89,92.39,20.23,7.6,50573,21,1,-0.597837001
204,11.68886749,26.7,27.3,3.631190556,52.04,66.24,89.7,20.14,9.95,49864,27,1,-0.527632742
226,11.28278221,19.3,26,4.403527983,49.31,67.82,96.19,21.27,9.32,45649,23,1,-0.693147181
402,11.00885991,26,26.8,5.191471937,51.74,78.44,86.58,20.52,11.27,48613,18,0,-0.693147181
3813,15.70669525,13.9,26.2,0.003097074,47.3,77.38,43.64,31.57,10.62,46958,41,0,-0.446287103
141,12.79434851,20,24.8,5.651724855,50.51,70.57,97.15,14.21,9.18,46990,24,1,-0.713349888
238,9.329250222,17,24.1,8.802515877,50.07,71.74,93.46,23.9,5.99,52200,25,1,-0.653926467
243,9.755845587,22.4,23.6,4.82980636,49.24,71.42,94.9,27.22,5.33,53584,23,0,-0.673344553
2329,10.11447703,18.1,20.1,6.927337528,48.3,72.53,76.15,35.93,8.1,52501,20,0,-0.579818495
193,10.77753048,30.6,25.4,18.60701718,49.18,69.13,89.76,16.32,10.44,44167,23,1,-0.634878272
2834,10.03653803,12.1,24.4,0.43060648,48.44,70.82,70.91,42.27,7.09,98401,34,0,-0.579818495
4314,12.29569518,12.9,17.1,0,47.13,74.78,56.73,59.29,8.19,71656,31,0,-0.478035801
716,10.75373001,23,27.4,5.272293762,48.55,69.11,88.33,22.9,8.08,49091,21,1,-0.713349888
768,11.02426254,23.2,26,5.605244048,49.8,69.95,86.34,23.12,7.98,48931,20,1,-0.673344553
1368,10.81604076,16.3,23.5,5.481793576,48.25,72.45,80.69,33.49,7.82,54498,20,1,-0.494296322
375,9.506110266,14.5,20.4,2.899159407,49.04,68.86,93.52,31.6,6.65,57318,23,1,-0.693147181
894,11.68090902,20.5,25,4.46545032,50.04,76.44,75.43,28.65,7.97,70794,33,1,-0.510825624
136,11.74404088,28.7,28.6,5.996350931,49.19,70.98,89.61,16.19,10.51,48015,25,0,-0.562118918
411,10.9345026,29.7,25.6,2.510994072,49.92,73.39,95.73,17.67,10.26,47646,24,0,-0.653926467
264,11.11324376,17.6,24.8,9.611708916,48.42,68.32,94.23,27.21,7.74,47884,22,0,-0.693147181
281,9.178339214,9.7,21.9,5.430006093,49.84,72.12,89.55,38.24,7.82,96262,39,1,-0.562118918
3455,20.35377389,13.2,27.9,0.035068206,48.45,74.87,41.51,30.19,9.48,57210,42,0,-0.478035801
522,9.756409293,18.6,22.7,5.395427623,49.34,72.06,87.48,28.54,8.36,60140,23,1,-0.579818495
936,9.687353784,18.2,27.7,1.239604829,48.4,73.41,75.53,30.59,7.65,74043,42,0,-0.597837001
644,11.68130931,8.5,24.4,4.924780287,49.05,74,71.54,40.67,8.11,85808,30,1,-0.446287103
460,12.41135163,26.7,28,6.129766242,50.77,72.73,93.32,21.58,10.81,44454,21,0,-0.634878272
735,8.023767748,16.1,20.3,3.877771857,49.26,71.54,94.17,38.04,6.34,70581,25,0,-0.755022584
470,10.64600164,17.9,25.5,9.605533143,48.48,71.78,79.41,29.79,8.41,57025,22,0,-0.755022584
151,11.18347095,25.4,24.6,2.936011867,49.64,67.35,95.73,19.11,11.64,51873,30,1,-0.713349888
86,11.77213507,28.7,28.9,2.072573291,50.07,66.37,96.8,18.01,6.39,49225,26,1,-0.634878272
131,11.51097592,23.1,28.7,1.585053494,52.37,68.96,92.33,19.61,6.26,48932,23,0,-0.597837001
361,12.40566038,30.4,22.3,4.208442261,49.54,69.14,95.07,20.85,8.6,47733,22,1,-0.579818495
3185,11.26620612,17.8,22.5,4.217107109,49.23,73.07,81.03,33.51,7.08,88323,31,0,-0.446287103
254,14.33777133,25.8,25.5,6.334843644,51.15,69.87,81.13,21.07,12.73,49388,29,0,-0.46203546
261,9.823671668,13.8,25.1,2.624277801,49.31,68.9,96.9,23.8,7.57,56167,24,0,-0.693147181
360,11.30777932,12.5,20.9,5.827361312,49.27,77.32,81.59,50.31,5.83,52836,19,1,-0.673344553
594,12.68931835,22.7,20.7,6.014051727,49.78,69.31,87.15,30.11,10.15,58592,28,0,-0.634878272
290,10.28084253,24.5,19.8,4.245128655,48.7,66.29,96.35,28.27,6.77,56601,23,0,-0.597837001
235,11.35729688,28.1,28,3.977819645,51.74,69.62,94.28,18.48,9.82,51494,26,0,-0.616186139
317,11.34383994,21.2,22.3,3.418355869,49.43,70.31,93.25,21.32,7.37,51597,24,0,-0.673344553
2094,12.22706429,13,19.5,1.269077813,48.22,72.27,66.53,46.04,8.1,83422,32,0,-0.510825624
162,11.29357088,18.3,24.7,4.834809521,54.11,71.43,91.82,14.74,7.37,53012,26,1,-0.597837001
131,16.44967969,25.1,32.2,1.85894165,49.39,70.97,97.57,9.75,15.32,34733,33,0,-0.46203546
509,13.04475061,22.9,28.3,5.967595595,50.38,71.45,83.39,17.21,11.07,43648,19,0,-0.544727175
184,15.08619684,22.6,27,1.223711407,48.88,70.18,97.01,19.73,10.63,47034,23,0,-0.616186139
365,15.36833752,29.5,31,7.75133984,50.13,69.42,93.21,13.37,9.6,40304,25,0,-0.579818495
341,17.07578454,30.3,27.5,14.22131277,49.95,79.1,91.3,28.83,11.51,33773,20,1,-0.634878272
266,12.04494969,15.5,28.5,1.147741328,49.62,70.2,97.55,18.22,6.52,52773,20,0,-0.597837001
510,14.64825221,21.6,34.2,4.942343854,50.79,66.57,93.77,14.94,9.05,43045,23,0,-0.673344553
149,14.85726358,36.3,35.1,4.273647052,49.32,71.18,97.5,11.39,11.02,44899,35,0,-0.527632742
1027,12.9150097,22.7,25.5,5.897007068,48.96,75.41,86.34,28.05,8.16,56998,24,1,-0.597837001
218,15.84843907,23.3,25.8,1.828012108,50.04,66.73,97.55,10.59,7.77,45660,30,1,-0.616186139
147,13.63868602,19.1,27.8,0.360209607,49.97,71.25,94.53,16.02,10.25,49840,27,0,-0.527632742
440,13.65195538,27.8,31.1,7.040239514,48.4,69.08,86.25,18.17,10.84,43011,22,0,-0.494296322
588,12.98919693,23.5,25.8,9.278881139,49.39,73.71,95.47,26.24,6.54,60552,28,0,-0.579818495
135,13.43915043,19,32.4,3.276137787,49.32,72.34,94.67,15.2,10.57,45909,26,0,-0.494296322
456,16.02869711,21.6,32.2,6.402588257,50.22,67.83,95.38,13.62,9.81,43707,25,1,-0.579818495
274,17.10594651,20.8,30.8,5.798985441,49.61,68.95,96.97,12.15,9.05,41569,24,0,-0.544727175
248,14.67168359,32.1,34.9,2.216105249,48.34,67.29,97,12.55,9.29,41377,22,0,-0.527632742
4668,14.24237677,18.7,25.4,3.745996125,47.55,70.45,63.85,30.32,11.41,44203,24,0,-0.544727175
224,15.47528779,18.1,34.1,1.735268605,48.97,69.02,97.77,11.6,8.68,43323,23,1,-0.544727175
231,13.77154706,21.4,27.4,5.8078508,49.6,70.25,91.89,16.28,8.62,48853,20,1,-0.597837001
915,7.477494265,12.3,21.1,2.133815784,49.42,77.72,89.29,51.12,4.14,91936,26,0,-0.673344553
386,13.65756269,19.6,27.9,7.973369816,48.95,66.46,86.95,21.09,8.56,48204,21,0,-0.544727175
963,11.73013278,19.7,26.5,6.292818485,49.68,74.02,89.73,26.21,7.27,60704,27,1,-0.653926467
109,14.65750061,31.4,31.1,1.820783091,49.5,70.77,94.36,13.81,10.01,40576,22,1,-0.446287103
4420,15.28805075,19.7,25.6,6.266262213,48.69,78.63,69.25,36.71,8.07,51890,22,1,-0.597837001
280,12.72782671,25.5,25.2,4.018544012,49.27,71,95.55,16.72,8.64,52872,23,0,-0.616186139
241,14.27447896,30.5,37.5,3.70745237,48.79,70.18,94.61,14.72,9.05,37494,26,0,-0.597837001
339,12.49138324,17,25.3,3.182109076,49.09,68.05,96.83,36.04,5.03,70487,28,0,-0.713349888
453,10.36335274,16.4,25.8,6.07787162,49.06,72.35,86.24,36.91,8.09,58775,21,0,-0.616186139
251,15.12889688,29.7,29.5,5.038634844,49.41,68.64,95.95,13.21,11.56,40420,24,1,-0.562118918
